user_id,platform,post_text,likes,comments,timestamp,followers,followees,sentiment,snmd_type
u299,Facebook,Nothing seems right anymore.,184,3,2025-06-18 12:53:20,155,944,negative,NC
u299,Facebook,I feel so disconnected from everyone.,214,8,2025-06-18 21:53:20,323,857,negative,NC
u299,Facebook,Had a great time with friends today!,283,48,2025-06-18 17:53:20,528,469,positive,NC
u299,Facebook,Overwhelmed and can't focus.,96,42,2025-06-19 07:53:20,197,417,negative,NC
u299,Instagram,Enjoying every moment of life.,126,5,2025-06-19 07:53:20,593,282,positive,NC
u299,Facebook,Smiling through the little joys.,271,45,2025-06-19 23:53:20,535,428,positive,NC
u299,Instagram,Had a great time with friends today!,247,43,2025-06-19 15:53:20,609,908,positive,NC
u299,Instagram,I feel so disconnected from everyone.,179,14,2025-06-20 11:53:20,181,673,negative,NC
u299,Facebook,Feeling anxious and tired lately.,6,25,2025-06-19 23:53:20,775,143,negative,NC
u299,Instagram,Smiling through the little joys.,71,19,2025-06-19 17:53:20,783,155,positive,NC
u299,Instagram,I feel so disconnected from everyone.,249,31,2025-06-18 22:53:20,946,120,negative,NC
u299,Facebook,Feeling anxious and tired lately.,269,8,2025-06-20 11:53:20,467,581,negative,NC
u299,Instagram,I feel so disconnected from everyone.,42,7,2025-06-20 15:53:20,693,854,negative,NC
u299,Facebook,I feel so disconnected from everyone.,231,40,2025-06-19 01:53:20,394,979,negative,NC
u299,Instagram,Nothing seems right anymore.,76,5,2025-06-21 14:53:20,747,128,negative,NC
u299,Instagram,Feeling anxious and tired lately.,282,6,2025-06-22 11:53:20,934,359,negative,NC
u299,Instagram,Smiling through the little joys.,176,46,2025-06-20 14:53:20,667,938,positive,NC
u299,Instagram,Feeling anxious and tired lately.,127,35,2025-06-19 23:53:20,901,614,negative,NC
u299,Instagram,Nothing seems right anymore.,73,10,2025-06-22 10:53:20,217,166,negative,NC
u299,Facebook,Had a great time with friends today!,58,8,2025-06-21 19:53:20,511,887,positive,NC
u300,Facebook,Feeling anxious and tired lately.,26,9,2025-05-03 11:53:20,380,333,negative,IO
u300,Facebook,Feeling anxious and tired lately.,129,45,2025-05-03 17:53:20,469,546,negative,IO
u300,Facebook,Smiling through the little joys.,160,23,2025-05-03 13:53:20,338,781,positive,IO
u300,Instagram,I feel so disconnected from everyone.,116,5,2025-05-03 17:53:20,831,892,negative,IO
u300,Facebook,Feeling anxious and tired lately.,192,18,2025-05-04 07:53:20,578,977,negative,IO
u300,Instagram,I feel so disconnected from everyone.,256,1,2025-05-04 17:53:20,491,161,negative,IO
u300,Instagram,Overwhelmed and can't focus.,195,4,2025-05-04 05:53:20,670,233,negative,IO
u300,Facebook,Enjoying every moment of life.,107,6,2025-05-04 15:53:20,171,540,positive,IO
u300,Facebook,Feeling anxious and tired lately.,187,26,2025-05-04 11:53:20,384,996,negative,IO
u300,Facebook,Smiling through the little joys.,214,0,2025-05-03 20:53:20,693,631,positive,IO
u300,Facebook,Nothing seems right anymore.,157,45,2025-05-04 17:53:20,540,922,negative,IO
u300,Instagram,Nothing seems right anymore.,295,27,2025-05-03 22:53:20,468,198,negative,IO
u300,Instagram,Had a great time with friends today!,40,35,2025-05-04 11:53:20,167,946,positive,IO
u300,Facebook,Feeling blessed and happy.,146,7,2025-05-06 17:53:20,773,473,positive,IO
u300,Facebook,Nothing seems right anymore.,1,36,2025-05-06 23:53:20,760,145,negative,IO
u300,Facebook,I feel so disconnected from everyone.,63,11,2025-05-06 14:53:20,477,248,negative,IO
u300,Facebook,Enjoying every moment of life.,219,39,2025-05-04 19:53:20,572,286,positive,IO
u300,Instagram,Nothing seems right anymore.,241,50,2025-05-06 07:53:20,186,692,negative,IO
u300,Facebook,Overwhelmed and can't focus.,69,42,2025-05-04 23:53:20,637,627,negative,IO
u301,Instagram,Enjoying every moment of life.,253,30,2025-05-19 11:53:20,991,522,positive,CR
u301,Facebook,Feeling anxious and tired lately.,8,25,2025-05-19 15:53:20,711,950,negative,CR
u301,Facebook,Had a great time with friends today!,228,15,2025-05-19 19:53:20,762,644,positive,CR
u301,Instagram,Overwhelmed and can't focus.,39,23,2025-05-19 17:53:20,742,815,negative,CR
u301,Instagram,Smiling through the little joys.,188,23,2025-05-19 15:53:20,913,887,positive,CR
u301,Instagram,Smiling through the little joys.,280,42,2025-05-19 21:53:20,294,121,positive,CR
u301,Instagram,I feel so disconnected from everyone.,18,43,2025-05-19 17:53:20,383,931,negative,CR
u301,Facebook,Enjoying every moment of life.,17,38,2025-05-20 22:53:20,931,539,positive,CR
u301,Facebook,Enjoying every moment of life.,167,4,2025-05-21 03:53:20,124,772,positive,CR
u301,Facebook,I feel so disconnected from everyone.,234,43,2025-05-21 17:53:20,331,484,negative,CR
u301,Facebook,Smiling through the little joys.,1,9,2025-05-19 21:53:20,658,748,positive,CR
u301,Facebook,Feeling anxious and tired lately.,196,43,2025-05-21 18:53:20,309,570,negative,CR
u301,Facebook,Nothing seems right anymore.,39,18,2025-05-21 11:53:20,590,375,negative,CR
u301,Facebook,Had a great time with friends today!,245,9,2025-05-21 02:53:20,784,484,positive,CR
u301,Instagram,Enjoying every moment of life.,216,50,2025-05-21 05:53:20,235,458,positive,CR
u301,Instagram,Enjoying every moment of life.,178,29,2025-05-22 14:53:20,573,851,positive,CR
u301,Instagram,Overwhelmed and can't focus.,180,21,2025-05-21 11:53:20,454,644,negative,CR
u301,Instagram,Nothing seems right anymore.,70,38,2025-05-20 04:53:20,140,773,negative,CR
u301,Facebook,Had a great time with friends today!,13,25,2025-05-22 11:53:20,117,495,positive,CR
u301,Facebook,Feeling anxious and tired lately.,79,0,2025-05-22 15:53:20,264,304,negative,CR
u301,Instagram,Nothing seems right anymore.,221,26,2025-05-21 23:53:20,450,852,negative,CR
u301,Facebook,Feeling blessed and happy.,55,35,2025-05-22 23:53:20,716,452,positive,CR
u302,Instagram,Smiling through the little joys.,220,32,2025-05-07 11:53:20,260,396,positive,NC
u302,Facebook,Feeling blessed and happy.,78,9,2025-05-07 14:53:20,117,201,positive,NC
u302,Instagram,I feel so disconnected from everyone.,244,14,2025-05-07 15:53:20,238,713,negative,NC
u302,Facebook,Nothing seems right anymore.,50,35,2025-05-07 23:53:20,155,230,negative,NC
u302,Facebook,Smiling through the little joys.,264,22,2025-05-08 11:53:20,679,966,positive,NC
u302,Instagram,Overwhelmed and can't focus.,197,0,2025-05-07 21:53:20,486,426,negative,NC
u302,Instagram,Feeling blessed and happy.,165,41,2025-05-08 23:53:20,939,342,positive,NC
u302,Facebook,Enjoying every moment of life.,214,49,2025-05-09 05:53:20,423,143,positive,NC
u302,Instagram,Smiling through the little joys.,111,45,2025-05-08 19:53:20,140,742,positive,NC
u302,Instagram,Nothing seems right anymore.,27,28,2025-05-07 20:53:20,546,786,negative,NC
u302,Facebook,I feel so disconnected from everyone.,195,36,2025-05-08 07:53:20,652,397,negative,NC
u302,Facebook,Nothing seems right anymore.,96,45,2025-05-10 05:53:20,833,521,negative,NC
u302,Facebook,I feel so disconnected from everyone.,14,7,2025-05-09 23:53:20,302,532,negative,NC
u302,Facebook,Overwhelmed and can't focus.,9,29,2025-05-09 02:53:20,420,496,negative,NC
u302,Instagram,Had a great time with friends today!,39,33,2025-05-08 15:53:20,962,661,positive,NC
u302,Facebook,Feeling anxious and tired lately.,276,42,2025-05-08 17:53:20,760,142,negative,NC
u302,Facebook,Overwhelmed and can't focus.,276,24,2025-05-09 11:53:20,817,687,negative,NC
u302,Instagram,Feeling blessed and happy.,82,27,2025-05-10 07:53:20,932,668,positive,NC
u302,Facebook,Had a great time with friends today!,1,29,2025-05-11 05:53:20,606,441,positive,NC
u302,Instagram,Enjoying every moment of life.,30,41,2025-05-09 20:53:20,756,729,positive,NC
u302,Facebook,Smiling through the little joys.,265,43,2025-05-10 19:53:20,609,873,positive,NC
u303,Facebook,Nothing seems right anymore.,109,15,2025-05-08 11:53:20,987,800,negative,NC
u303,Facebook,Nothing seems right anymore.,29,6,2025-05-08 15:53:20,782,351,negative,NC
u303,Instagram,Enjoying every moment of life.,124,13,2025-05-08 13:53:20,864,734,positive,NC
u303,Instagram,Nothing seems right anymore.,200,4,2025-05-08 17:53:20,245,324,negative,NC
u303,Instagram,Nothing seems right anymore.,97,34,2025-05-08 15:53:20,525,420,negative,NC
u303,Instagram,Feeling blessed and happy.,228,22,2025-05-08 16:53:20,287,605,positive,NC
u303,Instagram,Smiling through the little joys.,116,37,2025-05-09 05:53:20,908,578,positive,NC
u303,Facebook,Smiling through the little joys.,197,25,2025-05-09 15:53:20,443,804,positive,NC
u303,Instagram,Smiling through the little joys.,55,34,2025-05-10 03:53:20,149,617,positive,NC
u303,Facebook,Feeling blessed and happy.,246,7,2025-05-10 17:53:20,885,712,positive,NC
u303,Facebook,Nothing seems right anymore.,181,16,2025-05-08 21:53:20,608,601,negative,NC
u303,Instagram,Had a great time with friends today!,142,10,2025-05-10 18:53:20,941,363,positive,NC
u303,Facebook,Nothing seems right anymore.,154,35,2025-05-10 23:53:20,728,453,negative,NC
u303,Instagram,Feeling anxious and tired lately.,141,22,2025-05-11 04:53:20,588,260,negative,NC
u303,Facebook,Enjoying every moment of life.,114,5,2025-05-09 15:53:20,990,759,positive,NC
u303,Instagram,Overwhelmed and can't focus.,173,9,2025-05-09 02:53:20,605,209,negative,NC
u303,Instagram,Feeling blessed and happy.,214,27,2025-05-12 11:53:20,653,582,positive,NC
u303,Instagram,Feeling anxious and tired lately.,125,20,2025-05-09 04:53:20,917,1000,negative,NC
u303,Facebook,Smiling through the little joys.,212,39,2025-05-11 11:53:20,738,934,positive,NC
u304,Facebook,Feeling blessed and happy.,190,3,2025-06-16 11:53:20,941,313,positive,NC
u304,Facebook,Nothing seems right anymore.,38,24,2025-06-16 17:53:20,395,725,negative,NC
u304,Facebook,Feeling anxious and tired lately.,154,16,2025-06-16 19:53:20,368,763,negative,NC
u304,Instagram,Feeling anxious and tired lately.,7,15,2025-06-16 17:53:20,669,200,negative,NC
u304,Instagram,Nothing seems right anymore.,89,37,2025-06-17 11:53:20,907,470,negative,NC
u304,Instagram,Overwhelmed and can't focus.,115,29,2025-06-17 17:53:20,594,550,negative,NC
u304,Instagram,Feeling blessed and happy.,163,17,2025-06-17 17:53:20,790,771,positive,NC
u304,Facebook,Feeling anxious and tired lately.,240,38,2025-06-18 05:53:20,583,223,negative,NC
u304,Instagram,Nothing seems right anymore.,186,48,2025-06-18 03:53:20,931,644,negative,NC
u304,Instagram,Feeling anxious and tired lately.,35,13,2025-06-16 20:53:20,319,398,negative,NC
u304,Instagram,Enjoying every moment of life.,16,7,2025-06-16 21:53:20,507,983,positive,NC
u304,Facebook,Enjoying every moment of life.,58,3,2025-06-16 22:53:20,650,877,positive,NC
u304,Instagram,Feeling blessed and happy.,81,5,2025-06-17 23:53:20,866,867,positive,NC
u304,Facebook,Feeling blessed and happy.,58,32,2025-06-18 02:53:20,680,691,positive,NC
u304,Instagram,Feeling blessed and happy.,15,25,2025-06-17 15:53:20,505,829,positive,NC
u304,Facebook,Smiling through the little joys.,226,35,2025-06-17 17:53:20,227,651,positive,NC
u304,Facebook,Overwhelmed and can't focus.,5,12,2025-06-20 11:53:20,173,571,negative,NC
u304,Instagram,I feel so disconnected from everyone.,177,32,2025-06-17 21:53:20,442,270,negative,NC
u304,Instagram,Had a great time with friends today!,216,9,2025-06-17 05:53:20,930,792,positive,NC
u305,Instagram,I feel so disconnected from everyone.,104,27,2025-06-09 11:53:20,481,542,negative,IO
u305,Instagram,Nothing seems right anymore.,13,13,2025-06-09 17:53:20,129,864,negative,IO
u305,Instagram,Feeling anxious and tired lately.,73,36,2025-06-09 17:53:20,206,291,negative,IO
u305,Facebook,Nothing seems right anymore.,77,49,2025-06-10 05:53:20,874,729,negative,IO
u305,Facebook,I feel so disconnected from everyone.,254,32,2025-06-09 23:53:20,778,626,negative,IO
u305,Facebook,Feeling blessed and happy.,55,7,2025-06-10 17:53:20,758,818,positive,IO
u305,Instagram,Enjoying every moment of life.,133,10,2025-06-09 23:53:20,919,605,positive,IO
u305,Instagram,Feeling anxious and tired lately.,15,24,2025-06-10 08:53:20,563,135,negative,IO
u305,Instagram,Had a great time with friends today!,138,19,2025-06-10 03:53:20,651,798,positive,IO
u305,Instagram,Smiling through the little joys.,54,11,2025-06-10 23:53:20,176,826,positive,IO
u305,Facebook,Feeling anxious and tired lately.,297,14,2025-06-10 07:53:20,747,232,negative,IO
u305,Instagram,Smiling through the little joys.,149,16,2025-06-09 22:53:20,910,521,positive,IO
u305,Facebook,Feeling blessed and happy.,101,30,2025-06-11 23:53:20,168,517,positive,IO
u305,Instagram,Had a great time with friends today!,1,1,2025-06-11 15:53:20,879,868,positive,IO
u305,Facebook,I feel so disconnected from everyone.,210,21,2025-06-12 09:53:20,512,778,negative,IO
u305,Instagram,Nothing seems right anymore.,180,12,2025-06-10 17:53:20,984,989,negative,IO
u305,Facebook,Feeling blessed and happy.,264,45,2025-06-13 11:53:20,662,927,positive,IO
u305,Facebook,Enjoying every moment of life.,179,13,2025-06-12 07:53:20,483,404,positive,IO
u305,Instagram,Feeling anxious and tired lately.,248,19,2025-06-12 11:53:20,975,496,negative,IO
u305,Instagram,Enjoying every moment of life.,245,5,2025-06-14 05:53:20,333,886,positive,IO
u305,Instagram,I feel so disconnected from everyone.,186,25,2025-06-12 19:53:20,858,339,negative,IO
u306,Facebook,Had a great time with friends today!,228,20,2025-04-27 11:53:20,395,921,positive,CR
u306,Facebook,Overwhelmed and can't focus.,138,46,2025-04-27 16:53:20,362,927,negative,CR
u306,Instagram,Enjoying every moment of life.,204,10,2025-04-27 15:53:20,643,150,positive,CR
u306,Instagram,Overwhelmed and can't focus.,107,49,2025-04-27 20:53:20,361,687,negative,CR
u306,Instagram,Had a great time with friends today!,76,15,2025-04-27 19:53:20,554,787,positive,CR
u306,Instagram,I feel so disconnected from everyone.,172,10,2025-04-28 07:53:20,319,805,negative,CR
u306,Facebook,Feeling blessed and happy.,106,37,2025-04-28 17:53:20,242,340,positive,CR
u306,Instagram,Feeling blessed and happy.,131,25,2025-04-28 01:53:20,169,512,positive,CR
u306,Instagram,Feeling anxious and tired lately.,233,21,2025-04-27 19:53:20,327,885,negative,CR
u306,Facebook,Nothing seems right anymore.,179,22,2025-04-29 17:53:20,368,182,negative,CR
u306,Instagram,Enjoying every moment of life.,164,32,2025-04-27 21:53:20,392,228,positive,CR
u306,Instagram,Enjoying every moment of life.,76,50,2025-04-28 09:53:20,703,989,positive,CR
u306,Facebook,Overwhelmed and can't focus.,208,40,2025-04-29 23:53:20,955,805,negative,CR
u306,Instagram,Feeling anxious and tired lately.,225,21,2025-04-29 15:53:20,533,377,negative,CR
u306,Instagram,Overwhelmed and can't focus.,66,45,2025-04-30 09:53:20,930,984,negative,CR
u306,Facebook,Overwhelmed and can't focus.,250,16,2025-04-29 08:53:20,646,999,negative,CR
u306,Instagram,Had a great time with friends today!,62,43,2025-05-01 11:53:20,431,749,positive,CR
u306,Facebook,Feeling anxious and tired lately.,255,8,2025-04-29 14:53:20,176,807,negative,CR
u306,Facebook,Feeling anxious and tired lately.,167,28,2025-05-01 05:53:20,662,232,negative,CR
u306,Facebook,Smiling through the little joys.,18,36,2025-04-29 01:53:20,330,839,positive,CR
u307,Instagram,Feeling anxious and tired lately.,189,31,2025-06-12 11:53:20,576,328,negative,CR
u307,Facebook,Feeling anxious and tired lately.,99,16,2025-06-12 13:53:20,878,704,negative,CR
u307,Instagram,Had a great time with friends today!,237,0,2025-06-12 21:53:20,491,939,positive,CR
u307,Instagram,Enjoying every moment of life.,162,45,2025-06-12 23:53:20,269,277,positive,CR
u307,Facebook,Had a great time with friends today!,66,2,2025-06-13 07:53:20,325,778,positive,CR
u307,Instagram,Feeling anxious and tired lately.,204,13,2025-06-12 21:53:20,427,137,negative,CR
u307,Instagram,Feeling anxious and tired lately.,239,19,2025-06-12 23:53:20,299,617,negative,CR
u307,Instagram,Enjoying every moment of life.,131,13,2025-06-13 08:53:20,506,966,positive,CR
u307,Instagram,Nothing seems right anymore.,214,40,2025-06-13 19:53:20,983,876,negative,CR
u307,Instagram,Nothing seems right anymore.,227,38,2025-06-12 20:53:20,871,233,negative,CR
u307,Instagram,Had a great time with friends today!,225,7,2025-06-12 21:53:20,540,517,positive,CR
u307,Facebook,I feel so disconnected from everyone.,2,6,2025-06-12 22:53:20,422,230,negative,CR
u307,Facebook,Feeling blessed and happy.,268,25,2025-06-14 23:53:20,878,743,positive,CR
u307,Facebook,Feeling blessed and happy.,216,35,2025-06-15 04:53:20,135,810,positive,CR
u307,Instagram,Overwhelmed and can't focus.,99,13,2025-06-14 19:53:20,936,223,negative,CR
u307,Instagram,Feeling anxious and tired lately.,118,44,2025-06-13 17:53:20,739,536,negative,CR
u307,Instagram,Nothing seems right anymore.,109,31,2025-06-15 03:53:20,179,151,negative,CR
u307,Facebook,Had a great time with friends today!,256,39,2025-06-14 14:53:20,171,729,positive,CR
u307,Facebook,I feel so disconnected from everyone.,120,32,2025-06-13 23:53:20,463,614,negative,CR
u308,Instagram,Smiling through the little joys.,165,3,2025-04-27 11:53:20,464,562,positive,IO
u308,Instagram,I feel so disconnected from everyone.,156,16,2025-04-27 16:53:20,750,560,negative,IO
u308,Instagram,Nothing seems right anymore.,48,5,2025-04-27 19:53:20,213,738,negative,IO
u308,Facebook,I feel so disconnected from everyone.,101,36,2025-04-28 02:53:20,126,645,negative,IO
u308,Instagram,Feeling blessed and happy.,159,2,2025-04-28 11:53:20,251,401,positive,IO
u308,Instagram,Feeling anxious and tired lately.,44,12,2025-04-28 12:53:20,217,417,negative,IO
u308,Facebook,Overwhelmed and can't focus.,90,7,2025-04-28 23:53:20,414,950,negative,IO
u308,Instagram,Enjoying every moment of life.,74,40,2025-04-27 18:53:20,107,791,positive,IO
u308,Facebook,Feeling anxious and tired lately.,282,36,2025-04-27 19:53:20,495,467,negative,IO
u308,Facebook,Smiling through the little joys.,267,10,2025-04-27 20:53:20,428,264,positive,IO
u308,Instagram,Enjoying every moment of life.,278,7,2025-04-28 07:53:20,192,834,positive,IO
u308,Facebook,Feeling blessed and happy.,36,10,2025-04-29 07:53:20,909,764,positive,IO
u308,Instagram,Feeling anxious and tired lately.,272,8,2025-04-29 23:53:20,272,775,negative,IO
u308,Facebook,Enjoying every moment of life.,18,45,2025-04-29 02:53:20,625,469,positive,IO
u308,Instagram,I feel so disconnected from everyone.,175,25,2025-04-30 09:53:20,929,656,negative,IO
u308,Instagram,Smiling through the little joys.,283,44,2025-04-30 14:53:20,611,798,positive,IO
u308,Instagram,Enjoying every moment of life.,74,11,2025-04-28 19:53:20,875,102,positive,IO
u308,Facebook,I feel so disconnected from everyone.,235,3,2025-05-01 00:53:20,705,589,negative,IO
u308,Facebook,Feeling blessed and happy.,151,48,2025-04-28 05:53:20,837,718,positive,IO
u309,Facebook,I feel so disconnected from everyone.,69,0,2025-05-24 11:53:20,483,246,negative,NC
u309,Instagram,Smiling through the little joys.,166,21,2025-05-24 15:53:20,469,497,positive,NC
u309,Instagram,Had a great time with friends today!,168,50,2025-05-24 17:53:20,762,805,positive,NC
u309,Facebook,Feeling anxious and tired lately.,115,47,2025-05-24 17:53:20,886,999,negative,NC
u309,Instagram,Nothing seems right anymore.,6,29,2025-05-25 03:53:20,261,907,negative,NC
u309,Facebook,Feeling anxious and tired lately.,79,44,2025-05-25 02:53:20,279,319,negative,NC
u309,Instagram,Had a great time with friends today!,292,2,2025-05-25 11:53:20,182,931,positive,NC
u309,Facebook,Overwhelmed and can't focus.,180,25,2025-05-25 08:53:20,195,211,negative,NC
u309,Facebook,Feeling blessed and happy.,1,11,2025-05-25 19:53:20,906,644,positive,NC
u309,Facebook,I feel so disconnected from everyone.,112,13,2025-05-25 23:53:20,727,226,negative,NC
u309,Facebook,Nothing seems right anymore.,149,46,2025-05-25 07:53:20,398,277,negative,NC
u309,Facebook,Nothing seems right anymore.,189,15,2025-05-26 07:53:20,718,479,negative,NC
u309,Instagram,Overwhelmed and can't focus.,187,43,2025-05-26 11:53:20,555,657,negative,NC
u309,Facebook,Enjoying every moment of life.,121,21,2025-05-27 04:53:20,412,582,positive,NC
u309,Facebook,Overwhelmed and can't focus.,164,49,2025-05-27 23:53:20,388,829,negative,NC
u309,Instagram,Overwhelmed and can't focus.,126,16,2025-05-25 02:53:20,980,261,negative,NC
u309,Facebook,Had a great time with friends today!,69,8,2025-05-25 03:53:20,542,726,positive,NC
u309,Facebook,I feel so disconnected from everyone.,27,12,2025-05-27 07:53:20,188,858,negative,NC
u310,Facebook,Smiling through the little joys.,76,29,2025-04-22 11:53:20,322,585,positive,Normal
u310,Facebook,Nothing seems right anymore.,227,36,2025-04-22 14:53:20,237,212,negative,Normal
u310,Facebook,Overwhelmed and can't focus.,42,20,2025-04-22 15:53:20,624,762,negative,Normal
u310,Instagram,Smiling through the little joys.,294,7,2025-04-23 05:53:20,701,817,positive,Normal
u310,Instagram,Nothing seems right anymore.,135,24,2025-04-23 03:53:20,332,727,negative,Normal
u310,Facebook,Nothing seems right anymore.,114,19,2025-04-23 17:53:20,647,436,negative,Normal
u310,Facebook,Nothing seems right anymore.,293,29,2025-04-23 17:53:20,688,468,negative,Normal
u310,Instagram,Enjoying every moment of life.,149,49,2025-04-23 22:53:20,340,161,positive,Normal
u310,Instagram,Nothing seems right anymore.,62,50,2025-04-22 19:53:20,342,780,negative,Normal
u310,Facebook,Had a great time with friends today!,128,41,2025-04-24 08:53:20,152,380,positive,Normal
u310,Instagram,I feel so disconnected from everyone.,59,14,2025-04-24 03:53:20,471,584,negative,Normal
u310,Facebook,Overwhelmed and can't focus.,103,18,2025-04-24 07:53:20,546,321,negative,Normal
u310,Facebook,Enjoying every moment of life.,168,45,2025-04-24 11:53:20,947,367,positive,Normal
u310,Facebook,Feeling blessed and happy.,120,13,2025-04-23 00:53:20,847,708,positive,Normal
u310,Instagram,Enjoying every moment of life.,226,39,2025-04-24 19:53:20,927,704,positive,Normal
u310,Facebook,Nothing seems right anymore.,88,43,2025-04-25 14:53:20,339,799,negative,Normal
u310,Instagram,Feeling anxious and tired lately.,7,25,2025-04-25 03:53:20,735,565,negative,Normal
u310,Instagram,I feel so disconnected from everyone.,174,34,2025-04-26 00:53:20,418,433,negative,Normal
u311,Facebook,Smiling through the little joys.,124,28,2025-05-29 11:53:20,267,639,positive,NC
u311,Instagram,Feeling anxious and tired lately.,184,28,2025-05-29 16:53:20,804,128,negative,NC
u311,Facebook,Smiling through the little joys.,147,27,2025-05-29 15:53:20,880,949,positive,NC
u311,Instagram,Smiling through the little joys.,64,22,2025-05-29 17:53:20,328,951,positive,NC
u311,Instagram,Feeling anxious and tired lately.,70,42,2025-05-29 15:53:20,520,390,negative,NC
u311,Instagram,I feel so disconnected from everyone.,155,49,2025-05-30 12:53:20,166,987,negative,NC
u311,Facebook,Enjoying every moment of life.,293,10,2025-05-30 05:53:20,514,410,positive,NC
u311,Instagram,Enjoying every moment of life.,173,1,2025-05-30 01:53:20,148,576,positive,NC
u311,Facebook,Enjoying every moment of life.,0,44,2025-05-31 11:53:20,197,602,positive,NC
u311,Facebook,Feeling anxious and tired lately.,277,12,2025-05-30 05:53:20,641,526,negative,NC
u311,Facebook,Enjoying every moment of life.,196,18,2025-05-30 17:53:20,385,820,positive,NC
u311,Facebook,Feeling blessed and happy.,118,28,2025-05-29 22:53:20,809,658,positive,NC
u311,Facebook,Nothing seems right anymore.,233,14,2025-05-30 11:53:20,174,931,negative,NC
u311,Facebook,Had a great time with friends today!,197,43,2025-05-31 15:53:20,220,413,positive,NC
u311,Instagram,Had a great time with friends today!,172,1,2025-06-01 09:53:20,361,607,positive,NC
u311,Instagram,Feeling blessed and happy.,224,50,2025-06-02 05:53:20,526,164,positive,NC
u311,Instagram,Feeling anxious and tired lately.,136,18,2025-05-30 19:53:20,191,684,negative,NC
u311,Instagram,Feeling anxious and tired lately.,78,43,2025-06-02 00:53:20,750,117,negative,NC
u311,Facebook,Feeling blessed and happy.,0,18,2025-06-01 11:53:20,283,564,positive,NC
u311,Facebook,Smiling through the little joys.,44,21,2025-05-30 06:53:20,460,569,positive,NC
u312,Instagram,Smiling through the little joys.,63,4,2025-04-23 11:53:20,395,944,positive,IO
u312,Instagram,Overwhelmed and can't focus.,107,44,2025-04-23 17:53:20,729,845,negative,IO
u312,Instagram,Overwhelmed and can't focus.,249,34,2025-04-23 23:53:20,588,836,negative,IO
u312,Instagram,I feel so disconnected from everyone.,292,29,2025-04-24 05:53:20,665,237,negative,IO
u312,Facebook,Feeling anxious and tired lately.,71,40,2025-04-23 23:53:20,402,660,negative,IO
u312,Facebook,Smiling through the little joys.,66,22,2025-04-24 17:53:20,846,853,positive,IO
u312,Facebook,I feel so disconnected from everyone.,291,36,2025-04-23 17:53:20,129,227,negative,IO
u312,Instagram,Nothing seems right anymore.,16,28,2025-04-23 18:53:20,612,264,negative,IO
u312,Instagram,Enjoying every moment of life.,69,22,2025-04-25 11:53:20,245,158,positive,IO
u312,Instagram,Feeling anxious and tired lately.,92,29,2025-04-24 05:53:20,240,831,negative,IO
u312,Instagram,Feeling anxious and tired lately.,199,20,2025-04-24 17:53:20,713,825,negative,IO
u312,Facebook,Feeling anxious and tired lately.,239,46,2025-04-26 05:53:20,383,854,negative,IO
u312,Facebook,Smiling through the little joys.,73,7,2025-04-25 23:53:20,398,510,positive,IO
u312,Instagram,Feeling blessed and happy.,119,30,2025-04-26 17:53:20,913,885,positive,IO
u312,Facebook,Had a great time with friends today!,50,43,2025-04-25 19:53:20,813,461,positive,IO
u312,Instagram,Had a great time with friends today!,296,35,2025-04-24 17:53:20,969,907,positive,IO
u312,Instagram,Nothing seems right anymore.,195,2,2025-04-27 11:53:20,246,159,negative,IO
u312,Instagram,Feeling blessed and happy.,214,42,2025-04-26 07:53:20,885,179,positive,IO
u313,Instagram,Enjoying every moment of life.,149,6,2025-06-07 11:53:20,296,701,positive,IO
u313,Facebook,Nothing seems right anymore.,86,40,2025-06-07 17:53:20,769,169,negative,IO
u313,Instagram,Overwhelmed and can't focus.,65,12,2025-06-07 23:53:20,434,499,negative,IO
u313,Instagram,Had a great time with friends today!,170,44,2025-06-08 05:53:20,161,807,positive,IO
u313,Facebook,Feeling blessed and happy.,300,35,2025-06-08 07:53:20,987,207,positive,IO
u313,Instagram,I feel so disconnected from everyone.,205,36,2025-06-07 21:53:20,888,151,negative,IO
u313,Instagram,Feeling blessed and happy.,125,26,2025-06-08 05:53:20,218,618,positive,IO
u313,Instagram,Feeling blessed and happy.,198,18,2025-06-08 15:53:20,243,919,positive,IO
u313,Instagram,Smiling through the little joys.,80,12,2025-06-07 19:53:20,434,849,positive,IO
u313,Facebook,Overwhelmed and can't focus.,65,2,2025-06-07 20:53:20,433,299,negative,IO
u313,Instagram,Smiling through the little joys.,214,46,2025-06-09 03:53:20,649,147,positive,IO
u313,Instagram,Smiling through the little joys.,201,37,2025-06-08 09:53:20,381,995,positive,IO
u313,Instagram,Had a great time with friends today!,176,13,2025-06-08 11:53:20,469,893,positive,IO
u313,Instagram,I feel so disconnected from everyone.,38,10,2025-06-09 15:53:20,760,963,negative,IO
u313,Facebook,Enjoying every moment of life.,60,9,2025-06-09 19:53:20,720,155,positive,IO
u313,Instagram,Nothing seems right anymore.,209,28,2025-06-08 17:53:20,210,521,negative,IO
u313,Facebook,Nothing seems right anymore.,207,5,2025-06-09 11:53:20,987,394,negative,IO
u313,Instagram,Smiling through the little joys.,205,4,2025-06-11 00:53:20,449,396,positive,IO
u313,Facebook,Feeling blessed and happy.,188,44,2025-06-10 11:53:20,206,487,positive,IO
u314,Instagram,Nothing seems right anymore.,108,23,2025-05-01 11:53:20,338,910,negative,Normal
