user_id,platform,post_text,likes,comments,timestamp,followers,followees,sentiment,snmd_type,date,hour,engagement
u258,Facebook,Nothing seems right anymore.,263,46,2025-05-10 23:53:20,903,593,negative,Normal,2025-05-10,23,309
u258,Facebook,Enjoying every moment of life.,80,15,2025-05-12 17:53:20,953,163,positive,Normal,2025-05-12,17,95
u258,Facebook,Feeling anxious and tired lately.,2,10,2025-05-11 19:53:20,556,484,negative,Normal,2025-05-11,19,12
u258,Facebook,Feeling blessed and happy.,117,10,2025-05-10 17:53:20,359,211,positive,Normal,2025-05-10,17,127
u258,Instagram,Had a great time with friends today!,41,8,2025-05-12 19:53:20,143,835,positive,Normal,2025-05-12,19,49
u258,Facebook,Smiling through the little joys.,122,37,2025-05-13 00:53:20,518,210,positive,Normal,2025-05-13,0,159
u259,Facebook,Feeling anxious and tired lately.,32,19,2025-06-12 11:53:20,695,401,negative,NC,2025-06-12,11,51
u259,Instagram,Enjoying every moment of life.,213,15,2025-06-12 16:53:20,465,704,positive,NC,2025-06-12,16,228
u259,Facebook,Nothing seems right anymore.,21,44,2025-06-12 23:53:20,977,996,negative,NC,2025-06-12,23,65
u259,Instagram,Feeling blessed and happy.,166,49,2025-06-12 14:53:20,318,479,positive,NC,2025-06-12,14,215
u259,Facebook,Had a great time with friends today!,171,34,2025-06-12 15:53:20,875,598,positive,NC,2025-06-12,15,205
u259,Instagram,Nothing seems right anymore.,85,9,2025-06-12 16:53:20,939,644,negative,NC,2025-06-12,16,94
u259,Instagram,Feeling blessed and happy.,88,49,2025-06-13 23:53:20,296,317,positive,NC,2025-06-13,23,137
u259,Instagram,Nothing seems right anymore.,151,23,2025-06-13 01:53:20,267,685,negative,NC,2025-06-13,1,174
u259,Instagram,Feeling blessed and happy.,185,11,2025-06-13 19:53:20,452,236,positive,NC,2025-06-13,19,196
u259,Facebook,Had a great time with friends today!,82,4,2025-06-13 14:53:20,632,461,positive,NC,2025-06-13,14,86
u259,Facebook,Overwhelmed and can't focus.,182,22,2025-06-14 23:53:20,144,553,negative,NC,2025-06-14,23,204
u259,Instagram,Overwhelmed and can't focus.,287,25,2025-06-13 20:53:20,164,428,negative,NC,2025-06-13,20,312
u259,Instagram,Overwhelmed and can't focus.,55,28,2025-06-13 23:53:20,788,863,negative,NC,2025-06-13,23,83
u259,Instagram,I feel so disconnected from everyone.,246,30,2025-06-15 04:53:20,706,670,negative,NC,2025-06-15,4,276
u259,Instagram,Had a great time with friends today!,12,39,2025-06-14 05:53:20,392,638,positive,NC,2025-06-14,5,51
u259,Facebook,Smiling through the little joys.,106,46,2025-06-15 14:53:20,595,461,positive,NC,2025-06-15,14,152
u259,Instagram,Feeling anxious and tired lately.,136,12,2025-06-15 03:53:20,448,368,negative,NC,2025-06-15,3,148
u259,Facebook,Feeling anxious and tired lately.,49,23,2025-06-15 07:53:20,308,213,negative,NC,2025-06-15,7,72
u259,Facebook,Overwhelmed and can't focus.,56,35,2025-06-14 17:53:20,154,939,negative,NC,2025-06-14,17,91
u259,Facebook,Feeling blessed and happy.,79,19,2025-06-15 15:53:20,482,333,positive,NC,2025-06-15,15,98
u259,Facebook,Feeling blessed and happy.,104,42,2025-06-14 03:53:20,805,974,positive,NC,2025-06-14,3,146
u260,Facebook,Nothing seems right anymore.,134,46,2025-05-03 11:53:20,280,578,negative,CR,2025-05-03,11,180
u260,Instagram,Feeling blessed and happy.,23,10,2025-05-03 13:53:20,951,498,positive,CR,2025-05-03,13,33
u260,Instagram,Had a great time with friends today!,257,8,2025-05-03 21:53:20,878,171,positive,CR,2025-05-03,21,265
u260,Facebook,Feeling blessed and happy.,16,26,2025-05-03 17:53:20,988,390,positive,CR,2025-05-03,17,42
u260,Facebook,Feeling blessed and happy.,42,7,2025-05-04 07:53:20,149,195,positive,CR,2025-05-04,7,49
u260,Instagram,Had a great time with friends today!,209,21,2025-05-03 21:53:20,279,930,positive,CR,2025-05-03,21,230
u260,Instagram,Nothing seems right anymore.,297,26,2025-05-04 17:53:20,936,685,negative,CR,2025-05-04,17,323
u260,Instagram,Enjoying every moment of life.,120,7,2025-05-04 08:53:20,881,621,positive,CR,2025-05-04,8,127
u260,Facebook,Feeling anxious and tired lately.,108,20,2025-05-05 03:53:20,168,319,negative,CR,2025-05-05,3,128
u260,Facebook,Overwhelmed and can't focus.,8,40,2025-05-04 05:53:20,756,656,negative,CR,2025-05-04,5,48
u260,Instagram,Feeling anxious and tired lately.,32,11,2025-05-05 03:53:20,694,688,negative,CR,2025-05-05,3,43
u260,Facebook,Overwhelmed and can't focus.,44,3,2025-05-05 07:53:20,197,573,negative,CR,2025-05-05,7,47
u260,Instagram,I feel so disconnected from everyone.,227,1,2025-05-04 11:53:20,122,820,negative,CR,2025-05-04,11,228
u260,Instagram,Enjoying every moment of life.,181,30,2025-05-05 02:53:20,670,153,positive,CR,2025-05-05,2,211
u260,Instagram,Feeling anxious and tired lately.,53,40,2025-05-04 15:53:20,313,589,negative,CR,2025-05-04,15,93
u260,Facebook,Feeling anxious and tired lately.,80,18,2025-05-04 17:53:20,607,769,negative,CR,2025-05-04,17,98
u260,Facebook,Feeling anxious and tired lately.,132,2,2025-05-05 11:53:20,682,662,negative,CR,2025-05-05,11,134
u260,Facebook,Had a great time with friends today!,167,1,2025-05-06 07:53:20,191,268,positive,CR,2025-05-06,7,168
u261,Facebook,Enjoying every moment of life.,186,12,2025-05-01 11:53:20,422,338,positive,IO,2025-05-01,11,198
u261,Instagram,Feeling anxious and tired lately.,189,22,2025-05-01 16:53:20,577,390,negative,IO,2025-05-01,16,211
u261,Instagram,Feeling anxious and tired lately.,148,40,2025-05-01 23:53:20,726,552,negative,IO,2025-05-01,23,188
u261,Facebook,Feeling blessed and happy.,296,23,2025-05-01 17:53:20,276,787,positive,IO,2025-05-01,17,319
u261,Instagram,Feeling blessed and happy.,3,19,2025-05-01 19:53:20,665,847,positive,IO,2025-05-01,19,22
u261,Facebook,Nothing seems right anymore.,207,33,2025-05-02 02:53:20,284,685,negative,IO,2025-05-02,2,240
u261,Instagram,Had a great time with friends today!,111,17,2025-05-02 17:53:20,656,408,positive,IO,2025-05-02,17,128
u261,Instagram,I feel so disconnected from everyone.,31,36,2025-05-02 22:53:20,117,238,negative,IO,2025-05-02,22,67
u261,Instagram,Feeling blessed and happy.,99,14,2025-05-03 03:53:20,617,390,positive,IO,2025-05-03,3,113
u261,Facebook,I feel so disconnected from everyone.,232,27,2025-05-01 20:53:20,278,670,negative,IO,2025-05-01,20,259
u261,Facebook,Feeling anxious and tired lately.,206,34,2025-05-02 07:53:20,745,974,negative,IO,2025-05-02,7,240
u261,Instagram,Overwhelmed and can't focus.,12,33,2025-05-01 22:53:20,211,294,negative,IO,2025-05-01,22,45
u261,Instagram,I feel so disconnected from everyone.,116,26,2025-05-03 23:53:20,556,430,negative,IO,2025-05-03,23,142
u261,Instagram,Enjoying every moment of life.,143,34,2025-05-04 04:53:20,621,236,positive,IO,2025-05-04,4,177
u261,Instagram,Feeling anxious and tired lately.,124,48,2025-05-02 15:53:20,764,627,negative,IO,2025-05-02,15,172
u261,Facebook,Overwhelmed and can't focus.,231,21,2025-05-02 02:53:20,777,934,negative,IO,2025-05-02,2,252
u261,Facebook,I feel so disconnected from everyone.,297,38,2025-05-02 19:53:20,699,327,negative,IO,2025-05-02,19,335
u261,Instagram,Nothing seems right anymore.,140,0,2025-05-03 14:53:20,704,154,negative,IO,2025-05-03,14,140
u261,Instagram,Smiling through the little joys.,173,33,2025-05-05 05:53:20,410,443,positive,IO,2025-05-05,5,206
u261,Instagram,Overwhelmed and can't focus.,286,37,2025-05-03 01:53:20,106,139,negative,IO,2025-05-03,1,323
u261,Instagram,Feeling blessed and happy.,49,20,2025-05-03 03:53:20,885,203,positive,IO,2025-05-03,3,69
u262,Instagram,Overwhelmed and can't focus.,69,28,2025-05-26 11:53:20,595,125,negative,NC,2025-05-26,11,97
u262,Instagram,Had a great time with friends today!,233,48,2025-05-26 13:53:20,809,139,positive,NC,2025-05-26,13,281
u262,Facebook,Feeling anxious and tired lately.,287,15,2025-05-26 19:53:20,754,324,negative,NC,2025-05-26,19,302
u262,Facebook,Enjoying every moment of life.,293,35,2025-05-26 20:53:20,571,838,positive,NC,2025-05-26,20,328
u262,Facebook,Overwhelmed and can't focus.,31,18,2025-05-27 11:53:20,440,416,negative,NC,2025-05-27,11,49
u262,Facebook,Enjoying every moment of life.,208,9,2025-05-27 02:53:20,262,321,positive,NC,2025-05-27,2,217
u262,Facebook,Had a great time with friends today!,25,30,2025-05-26 23:53:20,550,714,positive,NC,2025-05-26,23,55
u262,Instagram,I feel so disconnected from everyone.,85,37,2025-05-26 18:53:20,402,358,negative,NC,2025-05-26,18,122
u262,Facebook,Smiling through the little joys.,194,41,2025-05-28 11:53:20,498,528,positive,NC,2025-05-28,11,235
u262,Instagram,Feeling anxious and tired lately.,84,33,2025-05-27 23:53:20,270,965,negative,NC,2025-05-27,23,117
u262,Facebook,I feel so disconnected from everyone.,187,44,2025-05-27 17:53:20,120,523,negative,NC,2025-05-27,17,231
u262,Instagram,Nothing seems right anymore.,143,19,2025-05-26 22:53:20,645,702,negative,NC,2025-05-26,22,162
u262,Instagram,Overwhelmed and can't focus.,9,35,2025-05-27 23:53:20,394,892,negative,NC,2025-05-27,23,44
u262,Instagram,Smiling through the little joys.,181,10,2025-05-29 17:53:20,781,508,positive,NC,2025-05-29,17,191
u262,Instagram,Feeling anxious and tired lately.,158,5,2025-05-28 19:53:20,194,108,negative,NC,2025-05-28,19,163
u262,Instagram,Overwhelmed and can't focus.,113,22,2025-05-28 23:53:20,464,131,negative,NC,2025-05-28,23,135
u262,Instagram,Nothing seems right anymore.,139,8,2025-05-30 11:53:20,594,264,negative,NC,2025-05-30,11,147
u262,Facebook,Had a great time with friends today!,197,35,2025-05-29 07:53:20,248,319,positive,NC,2025-05-29,7,232
u262,Facebook,I feel so disconnected from everyone.,141,15,2025-05-30 23:53:20,547,354,negative,NC,2025-05-30,23,156
u263,Facebook,I feel so disconnected from everyone.,46,15,2025-05-27 11:53:20,119,232,negative,Normal,2025-05-27,11,61
u263,Facebook,Feeling blessed and happy.,163,34,2025-05-27 14:53:20,115,326,positive,Normal,2025-05-27,14,197
u263,Facebook,Overwhelmed and can't focus.,243,37,2025-05-27 17:53:20,619,759,negative,Normal,2025-05-27,17,280
u263,Instagram,Smiling through the little joys.,26,30,2025-05-27 14:53:20,212,409,positive,Normal,2025-05-27,14,56
u263,Facebook,Feeling blessed and happy.,4,26,2025-05-27 19:53:20,610,997,positive,Normal,2025-05-27,19,30
u263,Facebook,Overwhelmed and can't focus.,246,9,2025-05-28 07:53:20,319,402,negative,Normal,2025-05-28,7,255
u263,Instagram,Overwhelmed and can't focus.,86,24,2025-05-27 23:53:20,1000,537,negative,Normal,2025-05-27,23,110
u263,Facebook,I feel so disconnected from everyone.,10,48,2025-05-28 15:53:20,794,650,negative,Normal,2025-05-28,15,58
u263,Instagram,Nothing seems right anymore.,125,4,2025-05-29 11:53:20,371,916,negative,Normal,2025-05-29,11,129
u263,Instagram,Nothing seems right anymore.,62,6,2025-05-28 14:53:20,633,440,negative,Normal,2025-05-28,14,68
u263,Instagram,Smiling through the little joys.,265,39,2025-05-29 13:53:20,719,140,positive,Normal,2025-05-29,13,304
u263,Facebook,Nothing seems right anymore.,92,32,2025-05-28 20:53:20,947,522,negative,Normal,2025-05-28,20,124
u263,Facebook,I feel so disconnected from everyone.,85,3,2025-05-30 11:53:20,677,794,negative,Normal,2025-05-30,11,88
u263,Facebook,Feeling blessed and happy.,126,33,2025-05-28 00:53:20,203,164,positive,Normal,2025-05-28,0,159
u263,Instagram,Overwhelmed and can't focus.,258,21,2025-05-28 01:53:20,482,718,negative,Normal,2025-05-28,1,279
u263,Instagram,Had a great time with friends today!,91,26,2025-05-31 05:53:20,968,935,positive,Normal,2025-05-31,5,117
u263,Facebook,Smiling through the little joys.,285,29,2025-05-30 03:53:20,423,486,positive,Normal,2025-05-30,3,314
u263,Facebook,Enjoying every moment of life.,248,1,2025-05-29 14:53:20,263,751,positive,Normal,2025-05-29,14,249
u264,Instagram,I feel so disconnected from everyone.,298,23,2025-04-22 11:53:20,412,416,negative,IO,2025-04-22,11,321
u264,Instagram,Smiling through the little joys.,68,18,2025-04-22 16:53:20,611,626,positive,IO,2025-04-22,16,86
u264,Instagram,Smiling through the little joys.,280,11,2025-04-22 15:53:20,611,629,positive,IO,2025-04-22,15,291
u264,Instagram,I feel so disconnected from everyone.,276,34,2025-04-22 23:53:20,409,809,negative,IO,2025-04-22,23,310
u264,Facebook,Feeling blessed and happy.,18,12,2025-04-22 23:53:20,703,731,positive,IO,2025-04-22,23,30
u264,Facebook,Enjoying every moment of life.,109,27,2025-04-22 21:53:20,444,375,positive,IO,2025-04-22,21,136
u264,Instagram,Nothing seems right anymore.,61,37,2025-04-23 23:53:20,690,832,negative,IO,2025-04-23,23,98
u264,Facebook,Feeling anxious and tired lately.,143,20,2025-04-22 18:53:20,171,551,negative,IO,2025-04-22,18,163
u264,Instagram,Nothing seems right anymore.,68,31,2025-04-22 19:53:20,847,261,negative,IO,2025-04-22,19,99
u264,Instagram,Feeling anxious and tired lately.,300,42,2025-04-24 08:53:20,836,240,negative,IO,2025-04-24,8,342
u264,Facebook,Feeling blessed and happy.,96,6,2025-04-24 13:53:20,865,902,positive,IO,2025-04-24,13,102
u264,Instagram,Smiling through the little joys.,9,36,2025-04-25 05:53:20,171,586,positive,IO,2025-04-25,5,45
u264,Facebook,Enjoying every moment of life.,121,0,2025-04-24 23:53:20,172,684,positive,IO,2025-04-24,23,121
u264,Facebook,Enjoying every moment of life.,157,11,2025-04-23 00:53:20,903,710,positive,IO,2025-04-23,0,168
u264,Facebook,Nothing seems right anymore.,189,5,2025-04-25 09:53:20,291,139,negative,IO,2025-04-25,9,194
u264,Facebook,Smiling through the little joys.,213,27,2025-04-24 23:53:20,406,609,positive,IO,2025-04-24,23,240
u264,Facebook,Feeling blessed and happy.,189,17,2025-04-25 19:53:20,136,295,positive,IO,2025-04-25,19,206
u264,Instagram,Enjoying every moment of life.,223,45,2025-04-23 21:53:20,116,164,positive,IO,2025-04-23,21,268
u265,Facebook,Had a great time with friends today!,63,7,2025-05-05 11:53:20,475,210,positive,IO,2025-05-05,11,70
u265,Instagram,Feeling blessed and happy.,235,15,2025-05-05 13:53:20,949,730,positive,IO,2025-05-05,13,250
u265,Instagram,Had a great time with friends today!,62,4,2025-05-05 13:53:20,555,558,positive,IO,2025-05-05,13,66
u265,Instagram,Feeling anxious and tired lately.,46,12,2025-05-05 14:53:20,858,778,negative,IO,2025-05-05,14,58
u265,Instagram,Feeling blessed and happy.,210,17,2025-05-06 07:53:20,873,820,positive,IO,2025-05-06,7,227
u265,Instagram,Feeling anxious and tired lately.,81,43,2025-05-06 07:53:20,265,124,negative,IO,2025-05-06,7,124
u265,Facebook,Feeling anxious and tired lately.,221,3,2025-05-06 11:53:20,522,618,negative,IO,2025-05-06,11,224
u265,Instagram,Overwhelmed and can't focus.,183,39,2025-05-07 05:53:20,937,394,negative,IO,2025-05-07,5,222
u265,Instagram,Feeling anxious and tired lately.,124,39,2025-05-06 03:53:20,280,278,negative,IO,2025-05-06,3,163
u265,Instagram,Had a great time with friends today!,23,11,2025-05-06 05:53:20,784,963,positive,IO,2025-05-06,5,34
u265,Facebook,I feel so disconnected from everyone.,83,44,2025-05-07 23:53:20,479,991,negative,IO,2025-05-07,23,127
u265,Instagram,Enjoying every moment of life.,63,31,2025-05-07 18:53:20,737,744,positive,IO,2025-05-07,18,94
u265,Facebook,Overwhelmed and can't focus.,59,0,2025-05-08 11:53:20,669,515,negative,IO,2025-05-08,11,59
u265,Facebook,Overwhelmed and can't focus.,140,41,2025-05-08 17:53:20,951,335,negative,IO,2025-05-08,17,181
u265,Facebook,Enjoying every moment of life.,212,0,2025-05-07 19:53:20,578,210,positive,IO,2025-05-07,19,212
u265,Facebook,Feeling anxious and tired lately.,277,21,2025-05-06 02:53:20,587,548,negative,IO,2025-05-06,2,298
u265,Facebook,Nothing seems right anymore.,171,24,2025-05-06 19:53:20,356,972,negative,IO,2025-05-06,19,195
u265,Facebook,Feeling blessed and happy.,292,5,2025-05-09 00:53:20,706,651,positive,IO,2025-05-09,0,297
u265,Facebook,Had a great time with friends today!,124,49,2025-05-06 05:53:20,132,429,positive,IO,2025-05-06,5,173
u266,Instagram,Feeling anxious and tired lately.,4,38,2025-05-09 11:53:20,497,591,negative,CR,2025-05-09,11,42
u266,Facebook,Smiling through the little joys.,25,4,2025-05-09 16:53:20,314,362,positive,CR,2025-05-09,16,29
u266,Facebook,Smiling through the little joys.,138,30,2025-05-09 17:53:20,676,470,positive,CR,2025-05-09,17,168
u266,Facebook,Nothing seems right anymore.,60,47,2025-05-09 14:53:20,736,153,negative,CR,2025-05-09,14,107
u266,Facebook,Smiling through the little joys.,284,40,2025-05-09 15:53:20,927,944,positive,CR,2025-05-09,15,324
u266,Facebook,Overwhelmed and can't focus.,67,12,2025-05-10 17:53:20,209,510,negative,CR,2025-05-10,17,79
u266,Facebook,I feel so disconnected from everyone.,264,45,2025-05-10 05:53:20,741,601,negative,CR,2025-05-10,5,309
u266,Instagram,Had a great time with friends today!,277,14,2025-05-11 05:53:20,318,525,positive,CR,2025-05-11,5,291
u266,Facebook,I feel so disconnected from everyone.,206,49,2025-05-11 03:53:20,364,193,negative,CR,2025-05-11,3,255
u266,Facebook,Smiling through the little joys.,219,28,2025-05-10 05:53:20,402,697,positive,CR,2025-05-10,5,247
u266,Facebook,Had a great time with friends today!,146,0,2025-05-11 23:53:20,551,246,positive,CR,2025-05-11,23,146
u266,Facebook,Nothing seems right anymore.,287,27,2025-05-10 09:53:20,601,528,negative,CR,2025-05-10,9,314
u266,Instagram,I feel so disconnected from everyone.,12,46,2025-05-09 23:53:20,214,713,negative,CR,2025-05-09,23,58
u266,Instagram,I feel so disconnected from everyone.,219,24,2025-05-11 15:53:20,577,538,negative,CR,2025-05-11,15,243
u266,Instagram,Overwhelmed and can't focus.,222,13,2025-05-12 23:53:20,642,826,negative,CR,2025-05-12,23,235
u266,Facebook,I feel so disconnected from everyone.,104,30,2025-05-10 02:53:20,421,917,negative,CR,2025-05-10,2,134
u266,Facebook,Smiling through the little joys.,288,12,2025-05-10 19:53:20,195,499,positive,CR,2025-05-10,19,300
u266,Facebook,Enjoying every moment of life.,57,40,2025-05-11 14:53:20,703,634,positive,CR,2025-05-11,14,97
u266,Facebook,Feeling blessed and happy.,35,3,2025-05-13 05:53:20,641,732,positive,CR,2025-05-13,5,38
u266,Instagram,Feeling blessed and happy.,201,41,2025-05-13 10:53:20,747,481,positive,CR,2025-05-13,10,242
u266,Facebook,Overwhelmed and can't focus.,206,13,2025-05-13 15:53:20,866,554,negative,CR,2025-05-13,15,219
u267,Instagram,Smiling through the little joys.,171,48,2025-06-03 11:53:20,864,193,positive,IO,2025-06-03,11,219
u267,Facebook,Had a great time with friends today!,133,19,2025-06-03 16:53:20,745,954,positive,IO,2025-06-03,16,152
u267,Instagram,Enjoying every moment of life.,21,14,2025-06-03 13:53:20,848,718,positive,IO,2025-06-03,13,35
u267,Facebook,I feel so disconnected from everyone.,273,13,2025-06-03 23:53:20,970,601,negative,IO,2025-06-03,23,286
u267,Facebook,Nothing seems right anymore.,142,30,2025-06-04 03:53:20,969,533,negative,IO,2025-06-04,3,172
u267,Facebook,Feeling anxious and tired lately.,202,25,2025-06-04 12:53:20,753,740,negative,IO,2025-06-04,12,227
u267,Facebook,Feeling anxious and tired lately.,278,31,2025-06-04 17:53:20,944,624,negative,IO,2025-06-04,17,309
u267,Facebook,I feel so disconnected from everyone.,27,11,2025-06-05 05:53:20,835,135,negative,IO,2025-06-05,5,38
u267,Instagram,Smiling through the little joys.,300,45,2025-06-04 19:53:20,383,366,positive,IO,2025-06-04,19,345
u267,Instagram,I feel so disconnected from everyone.,54,34,2025-06-05 08:53:20,207,920,negative,IO,2025-06-05,8,88
u267,Instagram,Smiling through the little joys.,121,22,2025-06-04 07:53:20,646,109,positive,IO,2025-06-04,7,143
u267,Instagram,Smiling through the little joys.,94,2,2025-06-06 05:53:20,292,822,positive,IO,2025-06-06,5,96
u267,Facebook,Enjoying every moment of life.,105,34,2025-06-05 23:53:20,425,240,positive,IO,2025-06-05,23,139
u267,Facebook,Feeling blessed and happy.,52,38,2025-06-05 02:53:20,341,993,positive,IO,2025-06-05,2,90
u267,Instagram,I feel so disconnected from everyone.,60,36,2025-06-05 05:53:20,133,167,negative,IO,2025-06-05,5,96
u267,Facebook,Feeling anxious and tired lately.,53,2,2025-06-04 17:53:20,963,602,negative,IO,2025-06-04,17,55
u267,Instagram,I feel so disconnected from everyone.,169,27,2025-06-06 19:53:20,966,337,negative,IO,2025-06-06,19,196
u267,Instagram,Enjoying every moment of life.,265,15,2025-06-04 04:53:20,165,959,positive,IO,2025-06-04,4,280
u267,Instagram,Enjoying every moment of life.,272,50,2025-06-04 05:53:20,542,739,positive,IO,2025-06-04,5,322
u267,Facebook,Had a great time with friends today!,117,33,2025-06-06 15:53:20,367,950,positive,IO,2025-06-06,15,150
u268,Instagram,Feeling anxious and tired lately.,94,8,2025-05-21 11:53:20,501,968,negative,CR,2025-05-21,11,102
u268,Facebook,Overwhelmed and can't focus.,237,13,2025-05-21 16:53:20,865,116,negative,CR,2025-05-21,16,250
u268,Instagram,Nothing seems right anymore.,84,45,2025-05-21 15:53:20,222,539,negative,CR,2025-05-21,15,129
u268,Instagram,Feeling anxious and tired lately.,70,23,2025-05-21 20:53:20,841,287,negative,CR,2025-05-21,20,93
u268,Facebook,Feeling anxious and tired lately.,206,6,2025-05-21 23:53:20,447,480,negative,CR,2025-05-21,23,212
u268,Facebook,Had a great time with friends today!,33,23,2025-05-22 02:53:20,607,602,positive,CR,2025-05-22,2,56
u268,Instagram,Overwhelmed and can't focus.,19,50,2025-05-21 23:53:20,646,677,negative,CR,2025-05-21,23,69
u268,Facebook,Overwhelmed and can't focus.,65,32,2025-05-22 08:53:20,386,516,negative,CR,2025-05-22,8,97
u268,Facebook,Enjoying every moment of life.,178,50,2025-05-22 03:53:20,724,758,positive,CR,2025-05-22,3,228
u268,Facebook,Had a great time with friends today!,224,50,2025-05-23 17:53:20,877,748,positive,CR,2025-05-23,17,274
u268,Facebook,Nothing seems right anymore.,281,3,2025-05-22 17:53:20,685,282,negative,CR,2025-05-22,17,284
u268,Instagram,Overwhelmed and can't focus.,153,47,2025-05-23 18:53:20,317,643,negative,CR,2025-05-23,18,200
u268,Facebook,Smiling through the little joys.,209,33,2025-05-23 11:53:20,960,171,positive,CR,2025-05-23,11,242
u268,Facebook,Enjoying every moment of life.,69,32,2025-05-23 02:53:20,183,412,positive,CR,2025-05-23,2,101
u268,Facebook,Feeling blessed and happy.,233,4,2025-05-24 09:53:20,344,488,positive,CR,2025-05-24,9,237
u268,Facebook,Overwhelmed and can't focus.,237,17,2025-05-22 17:53:20,476,972,negative,CR,2025-05-22,17,254
u268,Instagram,I feel so disconnected from everyone.,153,24,2025-05-25 11:53:20,878,937,negative,CR,2025-05-25,11,177
u268,Instagram,Feeling blessed and happy.,87,8,2025-05-24 07:53:20,888,663,positive,CR,2025-05-24,7,95
u268,Facebook,Overwhelmed and can't focus.,71,15,2025-05-25 05:53:20,753,834,negative,CR,2025-05-25,5,86
u268,Facebook,Feeling anxious and tired lately.,111,26,2025-05-24 15:53:20,506,106,negative,CR,2025-05-24,15,137
u268,Facebook,Smiling through the little joys.,57,43,2025-05-23 23:53:20,336,244,positive,CR,2025-05-23,23,100
u269,Instagram,Overwhelmed and can't focus.,141,7,2025-06-05 11:53:20,668,503,negative,CR,2025-06-05,11,148
u269,Instagram,Overwhelmed and can't focus.,46,2,2025-06-05 15:53:20,272,674,negative,CR,2025-06-05,15,48
u269,Facebook,Feeling blessed and happy.,276,27,2025-06-05 19:53:20,463,716,positive,CR,2025-06-05,19,303
u269,Instagram,Had a great time with friends today!,291,1,2025-06-05 14:53:20,982,866,positive,CR,2025-06-05,14,292
u269,Facebook,Overwhelmed and can't focus.,182,30,2025-06-05 23:53:20,151,999,negative,CR,2025-06-05,23,212
u269,Facebook,Enjoying every moment of life.,275,9,2025-06-06 12:53:20,857,851,positive,CR,2025-06-06,12,284
u269,Facebook,Feeling anxious and tired lately.,264,0,2025-06-05 17:53:20,183,425,negative,CR,2025-06-05,17,264
u269,Facebook,Enjoying every moment of life.,285,46,2025-06-06 22:53:20,951,282,positive,CR,2025-06-06,22,331
u269,Instagram,Had a great time with friends today!,203,18,2025-06-07 11:53:20,242,537,positive,CR,2025-06-07,11,221
u269,Instagram,Nothing seems right anymore.,275,35,2025-06-05 20:53:20,989,441,negative,CR,2025-06-05,20,310
u269,Instagram,Feeling anxious and tired lately.,191,36,2025-06-06 17:53:20,698,975,negative,CR,2025-06-06,17,227
u269,Instagram,Feeling anxious and tired lately.,172,13,2025-06-06 20:53:20,758,117,negative,CR,2025-06-06,20,185
u269,Instagram,Enjoying every moment of life.,198,2,2025-06-06 11:53:20,399,549,positive,CR,2025-06-06,11,200
u269,Instagram,Feeling anxious and tired lately.,104,13,2025-06-08 17:53:20,989,327,negative,CR,2025-06-08,17,117
u269,Facebook,Feeling anxious and tired lately.,221,48,2025-06-07 19:53:20,136,369,negative,CR,2025-06-07,19,269
u269,Instagram,I feel so disconnected from everyone.,156,41,2025-06-06 02:53:20,347,639,negative,CR,2025-06-06,2,197
u269,Facebook,Had a great time with friends today!,86,46,2025-06-09 11:53:20,547,276,positive,CR,2025-06-09,11,132
u269,Instagram,Had a great time with friends today!,149,27,2025-06-06 21:53:20,218,419,positive,CR,2025-06-06,21,176
u269,Instagram,Smiling through the little joys.,50,27,2025-06-09 23:53:20,673,572,positive,CR,2025-06-09,23,77
u269,Instagram,I feel so disconnected from everyone.,267,3,2025-06-06 06:53:20,481,593,negative,CR,2025-06-06,6,270
u269,Instagram,Feeling anxious and tired lately.,150,16,2025-06-06 07:53:20,679,628,negative,CR,2025-06-06,7,166
u269,Instagram,Had a great time with friends today!,259,3,2025-06-10 17:53:20,352,703,positive,CR,2025-06-10,17,262
u270,Instagram,Enjoying every moment of life.,259,19,2025-05-20 11:53:20,955,659,positive,IO,2025-05-20,11,278
u270,Instagram,Smiling through the little joys.,8,28,2025-05-20 12:53:20,866,673,positive,IO,2025-05-20,12,36
u270,Facebook,Had a great time with friends today!,40,19,2025-05-20 19:53:20,445,502,positive,IO,2025-05-20,19,59
u270,Facebook,Smiling through the little joys.,68,41,2025-05-21 05:53:20,748,342,positive,IO,2025-05-21,5,109
u270,Facebook,Enjoying every moment of life.,261,8,2025-05-21 07:53:20,415,161,positive,IO,2025-05-21,7,269
u270,Instagram,I feel so disconnected from everyone.,128,3,2025-05-21 12:53:20,523,792,negative,IO,2025-05-21,12,131
u270,Instagram,I feel so disconnected from everyone.,288,48,2025-05-20 23:53:20,244,549,negative,IO,2025-05-20,23,336
u270,Instagram,I feel so disconnected from everyone.,217,45,2025-05-21 08:53:20,812,854,negative,IO,2025-05-21,8,262
u270,Instagram,Enjoying every moment of life.,171,25,2025-05-22 11:53:20,700,689,positive,IO,2025-05-22,11,196
u270,Facebook,Nothing seems right anymore.,211,4,2025-05-21 23:53:20,864,843,negative,IO,2025-05-21,23,215
u270,Instagram,Overwhelmed and can't focus.,259,30,2025-05-22 23:53:20,226,907,negative,IO,2025-05-22,23,289
u270,Facebook,Nothing seems right anymore.,232,13,2025-05-20 22:53:20,637,389,negative,IO,2025-05-20,22,245
u270,Facebook,Enjoying every moment of life.,158,24,2025-05-23 11:53:20,498,592,positive,IO,2025-05-23,11,182
